name,mass,year,reclat,reclong
Butembo,2026-06-17,2,0.1249694,29.2919545
Butembo,2026-06-17,0,0.1249694,29.2919545
Damas,2026-06-17,1,2.1109909,30.1069811
Damas,2026-06-17,1,2.1109909,30.1069811
Damas,2026-06-17,0,2.1109909,30.1069811
Damas,2026-06-17,0,2.1109909,30.1069811
Gethy,2026-06-17,1,1.2221878,30.1667773
Gethy,2026-06-17,3,1.2221878,30.1667773
Gethy,2026-06-17,0,1.2221878,30.1667773
Goma,2026-06-17,1,-1.6665685,29.225652
Goma,2026-06-17,0,-1.6665685,29.225652
Goma,2026-06-17,74,-1.6665685,29.225652
Goma,2026-06-17,0,-1.6665685,29.225652
Goma,2026-06-17,0,-1.6665685,29.225652
Jiba,2026-06-17,2,1.8795047,30.698215
Jiba,2026-06-17,0,1.8795047,30.698215
Kalunguta,2026-06-17,1,0.3230854,29.3546773
Kalunguta,2026-06-17,13,0.3230854,29.3546773
Kalunguta,2026-06-17,1,0.3230854,29.3546773
Kalunguta,2026-06-17,0,0.3230854,29.3546773
Karisimbi,2026-06-17,0,-1.6383768,29.1829662
Karisimbi,2026-06-17,181,-1.6383768,29.1829662
Karisimbi,2026-06-17,0,-1.6383768,29.1829662
Karisimbi,2026-06-17,0,-1.6383768,29.1829662
Katwa,2026-06-17,4,0.0933492,29.3092446
Katwa,2026-06-17,111,0.0933492,29.3092446
Katwa,2026-06-17,3,0.0933492,29.3092446
Katwa,2026-06-17,0,0.0933492,29.3092446
Kilo,2026-06-17,2,1.9815278,30.8687778
Kilo,2026-06-17,8,1.9815278,30.8687778
Kilo,2026-06-17,41,1.9815278,30.8687778
Kilo,2026-06-17,0,1.9815278,30.8687778
Kilo,2026-06-17,2,1.9815278,30.8687778
Komanda,2026-06-17,1,1.3663891,29.9594441
Komanda,2026-06-17,1,1.3663891,29.9594441
Kyondo,2026-06-17,1,0.0067002,29.3972482
Kyondo,2026-06-17,16,0.0067002,29.3972482
Kyondo,2026-06-17,0,0.0067002,29.3972482
Kyondo,2026-06-17,0,0.0067002,29.3972482
Lita,2026-06-17,1,1.6608956,30.3660477
Lita,2026-06-17,0,1.6608956,30.3660477
Mangala,2026-06-17,1,1.0315704,23.8605556
Mangala,2026-06-17,0,1.0315704,23.8605556
Miti-Murhesa,2026-06-17,3,-2.3334398,28.8361439
Miti-Murhesa,2026-06-17,1,-2.3334398,28.8361439
Miti-Murhesa,2026-06-17,1,-2.3334398,28.8361439
Miti-Murhesa,2026-06-17,0,-2.3334398,28.8361439
Mongbalu,2026-06-17,222,2.0295097,21.1757928
Mongbalu,2026-06-17,10,2.0295097,21.1757928
Mongbalu,2026-06-17,88,2.0295097,21.1757928
Nizi,2026-06-17,2,1.8026352,30.3780153
Nizi,2026-06-17,6,1.8026352,30.3780153
Nizi,2026-06-17,220,1.8026352,30.3780153
Nizi,2026-06-17,0,1.8026352,30.3780153
Nizi,2026-06-17,2,1.8026352,30.3780153
Nyakunde,2026-06-17,19,1.534167,30.2478035
Nyakunde,2026-06-17,52,1.534167,30.2478035
Nyakunde,2026-06-17,397,1.534167,30.2478035
Nyakunde,2026-06-17,1,1.534167,30.2478035
Nyakunde,2026-06-17,12,1.534167,30.2478035
Oicha,2026-06-17,1,0.7633231,29.5842041
Oicha,2026-06-17,0,0.7633231,29.5842041
Oicha,2026-06-17,0,0.7633231,29.5842041
Oicha,2026-06-17,0,0.7633231,29.5842041
Rwampara,2026-06-17,65,1.4054216,30.3451432
Rwampara,2026-06-17,241,1.4054216,30.3451432
Rwampara,2026-06-17,697,1.4054216,30.3451432
Rwampara,2026-06-17,13,1.4054216,30.3451432
Rwampara,2026-06-17,71,1.4054216,30.3451432
Aru,2026-06-17,4,3.0321244,30.4840084
Aru,2026-06-17,0,3.0321244,30.4840084
Aru,2026-06-17,1,3.0321244,30.4840084
Aru,2026-06-17,1,3.0321244,30.4840084
Aungba,2026-06-17,1,2.5614733,30.5037489
Aungba,2026-06-17,0,2.5614733,30.5037489
Bambu,2026-06-17,2,-1.0826459,29.2271987
Aru,2026-06-17,2,3.0321244,30.4840084
Bambu,2026-06-17,14,-1.0826459,29.2271987
Bambu,2026-06-17,345,-1.0826459,29.2271987
Bambu,2026-06-17,2,-1.0826459,29.2271987
Bambu,2026-06-17,3,-1.0826459,29.2271987
Beni,2026-06-17,2,0.3974023,29.2117178
Beni,2026-06-17,0,0.3974023,29.2117178
Bunia,2026-06-17,80,1.5620529,30.2478844
Bunia,2026-06-17,268,1.5620529,30.2478844
Bunia,2026-06-17,404,1.5620529,30.2478844
Bunia,2026-06-17,8,1.5620529,30.2478844
Bunia,2026-06-17,57,1.5620529,30.2478844
Butembo,2026-06-17,5,0.1249694,29.2919545
Butembo,2026-06-17,7,0.1249694,29.2919545
Butembo,2026-06-17,48,0.1249694,29.2919545
Butembo,2026-06-17,2,0.1249694,29.2919545
Butembo,2026-06-17,0,0.1249694,29.2919545
Damas,2026-06-17,1,2.1109909,30.1069811
Damas,2026-06-17,1,2.1109909,30.1069811
Damas,2026-06-17,0,2.1109909,30.1069811
Damas,2026-06-17,0,2.1109909,30.1069811
Gethy,2026-06-17,1,1.2221878,30.1667773
Gethy,2026-06-17,3,1.2221878,30.1667773
Gethy,2026-06-17,0,1.2221878,30.1667773
Goma,2026-06-17,1,-1.6665685,29.225652
Goma,2026-06-17,0,-1.6665685,29.225652
Goma,2026-06-17,140,-1.6665685,29.225652
Goma,2026-06-17,0,-1.6665685,29.225652
Goma,2026-06-17,0,-1.6665685,29.225652
Jiba,2026-06-17,2,1.8795047,30.698215
Jiba,2026-06-17,0,1.8795047,30.698215
Kalunguta,2026-06-17,1,0.3230854,29.3546773
Kalunguta,2026-06-17,13,0.3230854,29.3546773
Kalunguta,2026-06-17,1,0.3230854,29.3546773
Kalunguta,2026-06-17,0,0.3230854,29.3546773
Karisimbi,2026-06-17,0,-1.6383768,29.1829662
Mongbalu,2026-06-19,0,2.0295097,21.1757928
Mongbalu,2026-06-19,82,2.0295097,21.1757928
Karisimbi,2026-06-17,413,-1.6383768,29.1829662
Karisimbi,2026-06-17,0,-1.6383768,29.1829662
Karisimbi,2026-06-17,0,-1.6383768,29.1829662
Katwa,2026-06-17,4,0.0933492,29.3092446
Katwa,2026-06-17,221,0.0933492,29.3092446
Katwa,2026-06-17,3,0.0933492,29.3092446
Katwa,2026-06-17,0,0.0933492,29.3092446
Kilo,2026-06-17,2,1.9815278,30.8687778
Kilo,2026-06-17,8,1.9815278,30.8687778
Kilo,2026-06-17,41,1.9815278,30.8687778
Kilo,2026-06-17,0,1.9815278,30.8687778
Kilo,2026-06-17,2,1.9815278,30.8687778
Komanda,2026-06-17,1,1.3663891,29.9594441
Komanda,2026-06-17,0,1.3663891,29.9594441
Kyondo,2026-06-17,1,0.0067002,29.3972482
Kyondo,2026-06-17,16,0.0067002,29.3972482
Kyondo,2026-06-17,0,0.0067002,29.3972482
Kyondo,2026-06-17,0,0.0067002,29.3972482
Lita,2026-06-17,1,1.6608956,30.3660477
Lita,2026-06-17,0,1.6608956,30.3660477
Mangala,2026-06-17,1,1.0315704,23.8605556
Mangala,2026-06-17,0,1.0315704,23.8605556
Manguredjipa,2026-06-17,0,0.353433,28.765479
Miti-Murhesa,2026-06-17,3,-2.3334398,28.8361439
Miti-Murhesa,2026-06-17,1,-2.3334398,28.8361439
Miti-Murhesa,2026-06-17,1,-2.3334398,28.8361439
Mongbalu,2026-06-18,0,2.0295097,21.1757928
Mongbalu,2026-06-19,57,2.0295097,21.1757928
Miti-Murhesa,2026-06-17,0,-2.3334398,28.8361439
Mongbalu,2026-06-17,47,2.0295097,21.1757928
Mongbalu,2026-06-17,346,2.0295097,21.1757928
Mongbalu,2026-06-17,222,2.0295097,21.1757928
Mongbalu,2026-06-17,10,2.0295097,21.1757928
Mongbalu,2026-06-17,88,2.0295097,21.1757928
Nizi,2026-06-17,2,1.8026352,30.3780153
Nizi,2026-06-17,6,1.8026352,30.3780153
Nizi,2026-06-17,260,1.8026352,30.3780153
Nizi,2026-06-17,0,1.8026352,30.3780153
Nizi,2026-06-17,2,1.8026352,30.3780153
Nyakunde,2026-06-17,19,1.534167,30.2478035
Nyakunde,2026-06-17,52,1.534167,30.2478035
Nyakunde,2026-06-17,743,1.534167,30.2478035
Nyakunde,2026-06-17,1,1.534167,30.2478035
Nyakunde,2026-06-17,12,1.534167,30.2478035
Oicha,2026-06-17,1,0.7633231,29.5842041
Oicha,2026-06-17,0,0.7633231,29.5842041
Oicha,2026-06-17,0,0.7633231,29.5842041
Oicha,2026-06-17,0,0.7633231,29.5842041
Rwampara,2026-06-17,65,1.4054216,30.3451432
Rwampara,2026-06-17,241,1.4054216,30.3451432
Rwampara,2026-06-17,697,1.4054216,30.3451432
Rwampara,2026-06-17,13,1.4054216,30.3451432
Rwampara,2026-06-17,71,1.4054216,30.3451432
Aru,2026-06-17,2,3.0321244,30.4840084
Aru,2026-06-17,4,3.0321244,30.4840084
Aru,2026-06-17,0,3.0321244,30.4840084
Aru,2026-06-17,1,3.0321244,30.4840084
Aru,2026-06-17,1,3.0321244,30.4840084
Aungba,2026-06-17,1,2.5614733,30.5037489
Aungba,2026-06-17,0,2.5614733,30.5037489
Bambu,2026-06-17,2,-1.0826459,29.2271987
Bambu,2026-06-17,14,-1.0826459,29.2271987
Bambu,2026-06-17,345,-1.0826459,29.2271987
Bambu,2026-06-17,2,-1.0826459,29.2271987
Bambu,2026-06-17,3,-1.0826459,29.2271987
Beni,2026-06-17,2,0.3974023,29.2117178
Beni,2026-06-17,0,0.3974023,29.2117178
Bunia,2026-06-17,80,1.5620529,30.2478844
Bunia,2026-06-17,268,1.5620529,30.2478844
Bunia,2026-06-17,404,1.5620529,30.2478844
Bunia,2026-06-19,0,1.5620529,30.2478844
Bunia,2026-06-19,8,1.5620529,30.2478844
Mongbalu,2026-06-19,0,2.0295097,21.1757928
Bunia,2026-06-17,8,1.5620529,30.2478844
Bunia,2026-06-17,57,1.5620529,30.2478844
Butembo,2026-06-17,5,0.1249694,29.2919545
Butembo,2026-06-17,7,0.1249694,29.2919545
Butembo,2026-06-17,48,0.1249694,29.2919545
Butembo,2026-06-17,2,0.1249694,29.2919545
Butembo,2026-06-17,0,0.1249694,29.2919545
Damas,2026-06-17,1,2.1109909,30.1069811
Damas,2026-06-17,1,2.1109909,30.1069811
Damas,2026-06-17,0,2.1109909,30.1069811
Damas,2026-06-17,0,2.1109909,30.1069811
Gethy,2026-06-17,1,1.2221878,30.1667773
Gethy,2026-06-17,3,1.2221878,30.1667773
Gethy,2026-06-17,0,1.2221878,30.1667773
Goma,2026-06-17,1,-1.6665685,29.225652
Goma,2026-06-17,0,-1.6665685,29.225652
Goma,2026-06-17,140,-1.6665685,29.225652
Goma,2026-06-17,0,-1.6665685,29.225652
Goma,2026-06-17,0,-1.6665685,29.225652
Jiba,2026-06-17,2,1.8795047,30.698215
Jiba,2026-06-17,0,1.8795047,30.698215
Kalunguta,2026-06-17,1,0.3230854,29.3546773
Kalunguta,2026-06-17,13,0.3230854,29.3546773
Kalunguta,2026-06-17,1,0.3230854,29.3546773
Kalunguta,2026-06-17,0,0.3230854,29.3546773
Karisimbi,2026-06-17,0,-1.6383768,29.1829662
Karisimbi,2026-06-17,413,-1.6383768,29.1829662
Karisimbi,2026-06-17,0,-1.6383768,29.1829662
Karisimbi,2026-06-17,0,-1.6383768,29.1829662
Katwa,2026-06-17,4,0.0933492,29.3092446
Katwa,2026-06-17,221,0.0933492,29.3092446
Katwa,2026-06-17,3,0.0933492,29.3092446
Katwa,2026-06-17,0,0.0933492,29.3092446
Kilo,2026-06-17,2,1.9815278,30.8687778
Kilo,2026-06-17,8,1.9815278,30.8687778
Kilo,2026-06-17,41,1.9815278,30.8687778
Kilo,2026-06-17,0,1.9815278,30.8687778
Kilo,2026-06-17,2,1.9815278,30.8687778
Komanda,2026-06-17,1,1.3663891,29.9594441
Komanda,2026-06-17,0,1.3663891,29.9594441
Kyondo,2026-06-17,1,0.0067002,29.3972482
Kyondo,2026-06-17,16,0.0067002,29.3972482
Kyondo,2026-06-17,0,0.0067002,29.3972482
Kyondo,2026-06-17,0,0.0067002,29.3972482
Lita,2026-06-17,1,1.6608956,30.3660477
Lita,2026-06-17,0,1.6608956,30.3660477
Mangala,2026-06-17,1,1.0315704,23.8605556
Mangala,2026-06-17,0,1.0315704,23.8605556
Manguredjipa,2026-06-17,0,0.353433,28.765479
Miti-Murhesa,2026-06-17,3,-2.3334398,28.8361439
Miti-Murhesa,2026-06-17,1,-2.3334398,28.8361439
Miti-Murhesa,2026-06-17,1,-2.3334398,28.8361439
Miti-Murhesa,2026-06-17,0,-2.3334398,28.8361439
Mongbalu,2026-06-17,47,2.0295097,21.1757928
Mongbalu,2026-06-17,346,2.0295097,21.1757928
Mongbalu,2026-06-17,222,2.0295097,21.1757928
Mongbalu,2026-06-17,10,2.0295097,21.1757928
Mongbalu,2026-06-17,88,2.0295097,21.1757928
Nizi,2026-06-17,2,1.8026352,30.3780153
Nizi,2026-06-17,6,1.8026352,30.3780153
Nizi,2026-06-17,260,1.8026352,30.3780153
Nizi,2026-06-17,0,1.8026352,30.3780153
Nizi,2026-06-17,2,1.8026352,30.3780153
Nyakunde,2026-06-17,19,1.534167,30.2478035
Nyakunde,2026-06-17,52,1.534167,30.2478035
Nyakunde,2026-06-17,743,1.534167,30.2478035
Nyakunde,2026-06-17,1,1.534167,30.2478035
Nyakunde,2026-06-17,12,1.534167,30.2478035
Rwampara,2026-06-19,13,1.4054216,30.3451432
Rwampara,2026-06-19,72,1.4054216,30.3451432
Bunia,2026-06-19,6,1.5620529,30.2478844
Oicha,2026-06-17,1,0.7633231,29.5842041
Oicha,2026-06-17,0,0.7633231,29.5842041
Oicha,2026-06-17,0,0.7633231,29.5842041
Oicha,2026-06-17,0,0.7633231,29.5842041
Rwampara,2026-06-17,65,1.4054216,30.3451432
Rwampara,2026-06-17,241,1.4054216,30.3451432
Rwampara,2026-06-17,697,1.4054216,30.3451432
Rwampara,2026-06-17,13,1.4054216,30.3451432
Rwampara,2026-06-17,71,1.4054216,30.3451432
Aru,2026-06-17,1,3.0321244,30.4840084
Aungba,2026-06-17,1,2.5614733,30.5037489
Aungba,2026-06-17,0,2.5614733,30.5037489
Bambu,2026-06-17,2,-1.0826459,29.2271987
Bambu,2026-06-17,2,-1.0826459,29.2271987
Beni,2026-06-17,5,0.3974023,29.2117178
Beni,2026-06-17,3,0.3974023,29.2117178
Bunia,2026-06-17,80,1.5620529,30.2478844
Bunia,2026-06-17,8,1.5620529,30.2478844
Aru,2026-06-17,2,3.0321244,30.4840084
Butembo,2026-06-17,2,0.1249694,29.2919545
Butembo,2026-06-17,2,0.1249694,29.2919545
Damas,2026-06-17,1,2.1109909,30.1069811
Damas,2026-06-17,0,2.1109909,30.1069811
Gethy,2026-06-17,1,1.2221878,30.1667773
Gethy,2026-06-17,0,1.2221878,30.1667773
Goma,2026-06-17,1,-1.6665685,29.225652
Goma,2026-06-17,0,-1.6665685,29.225652
Kalunguta,2026-06-17,1,0.3230854,29.3546773
Kalunguta,2026-06-17,1,0.3230854,29.3546773
Katwa,2026-06-17,7,0.0933492,29.3092446
Katwa,2026-06-17,5,0.0933492,29.3092446
Kilo,2026-06-17,2,1.9815278,30.8687778
Kilo,2026-06-17,0,1.9815278,30.8687778
Komanda,2026-06-17,1,1.3663891,29.9594441
Komanda,2026-06-17,0,1.3663891,29.9594441
Kyondo,2026-06-17,1,0.0067002,29.3972482
Kyondo,2026-06-17,0,0.0067002,29.3972482
Lita,2026-06-17,1,1.6608956,30.3660477
Lita,2026-06-17,0,1.6608956,30.3660477
Logo,2026-06-17,1,2.18092,30.9248399
Logo,2026-06-17,0,2.18092,30.9248399
Mambasa,2026-06-17,2,1.5353366,28.7584826
Mambasa,2026-06-17,1,1.5353366,28.7584826
Mangala,2026-06-17,1,1.0315704,23.8605556
Mangala,2026-06-17,0,1.0315704,23.8605556
Miti-Murhesa,2026-06-17,3,-2.3334398,28.8361439
Miti-Murhesa,2026-06-17,1,-2.3334398,28.8361439
Mongbalu,2026-06-17,47,2.0295097,21.1757928
Mongbalu,2026-06-17,10,2.0295097,21.1757928
nan,2026-06-17,94,-22.5697991,17.0802791
nan,2026-06-17,10,-22.5697991,17.0802791
Nizi,2026-06-17,2,1.8026352,30.3780153
Nizi,2026-06-17,0,1.8026352,30.3780153
Nyakunde,2026-06-17,19,1.534167,30.2478035
Nyakunde,2026-06-17,1,1.534167,30.2478035
Oicha,2026-06-17,2,0.7633231,29.5842041
Oicha,2026-06-17,2,0.7633231,29.5842041
Rwampara,2026-06-17,65,1.4054216,30.3451432
Rwampara,2026-06-17,13,1.4054216,30.3451432
Aru,2026-06-17,2,3.0321244,30.4840084
Aru,2026-06-17,1,3.0321244,30.4840084
Aungba,2026-06-17,1,2.5614733,30.5037489
Aungba,2026-06-17,0,2.5614733,30.5037489
Bambu,2026-06-17,2,-1.0826459,29.2271987
Bambu,2026-06-17,2,-1.0826459,29.2271987
Beni,2026-06-17,5,0.3974023,29.2117178
Beni,2026-06-17,3,0.3974023,29.2117178
Bunia,2026-06-17,85,1.5620529,30.2478844
Bunia,2026-06-17,8,1.5620529,30.2478844
Butembo,2026-06-17,2,0.1249694,29.2919545
Butembo,2026-06-17,2,0.1249694,29.2919545
Damas,2026-06-17,2,2.1109909,30.1069811
Damas,2026-06-17,0,2.1109909,30.1069811
Gethy,2026-06-17,1,1.2221878,30.1667773
Gethy,2026-06-17,0,1.2221878,30.1667773
Goma,2026-06-17,1,-1.6665685,29.225652
Goma,2026-06-17,0,-1.6665685,29.225652
Kalunguta,2026-06-17,1,0.3230854,29.3546773
Kalunguta,2026-06-17,1,0.3230854,29.3546773
Katwa,2026-06-17,7,0.0933492,29.3092446
Katwa,2026-06-17,5,0.0933492,29.3092446
Kilo,2026-06-17,2,1.9815278,30.8687778
Kilo,2026-06-17,0,1.9815278,30.8687778
Komanda,2026-06-17,1,1.3663891,29.9594441
Komanda,2026-06-17,0,1.3663891,29.9594441
Kyondo,2026-06-17,1,0.0067002,29.3972482
Kyondo,2026-06-17,0,0.0067002,29.3972482
Lita,2026-06-17,1,1.6608956,30.3660477
Lita,2026-06-17,0,1.6608956,30.3660477
Logo,2026-06-17,1,2.18092,30.9248399
Logo,2026-06-17,0,2.18092,30.9248399
Mambasa,2026-06-17,2,1.5353366,28.7584826
Mambasa,2026-06-17,1,1.5353366,28.7584826
Mangala,2026-06-17,1,1.0315704,23.8605556
Mangala,2026-06-17,0,1.0315704,23.8605556
Miti-Murhesa,2026-06-17,3,-2.3334398,28.8361439
Miti-Murhesa,2026-06-17,1,-2.3334398,28.8361439
Mongbalu,2026-06-17,47,2.0295097,21.1757928
Mongbalu,2026-06-17,10,2.0295097,21.1757928
nan,2026-06-17,94,-22.5697991,17.0802791
nan,2026-06-17,10,-22.5697991,17.0802791
Nizi,2026-06-17,2,1.8026352,30.3780153
Nizi,2026-06-17,0,1.8026352,30.3780153
Nyakunde,2026-06-17,22,1.534167,30.2478035
Nyakunde,2026-06-17,1,1.534167,30.2478035
Oicha,2026-06-17,2,0.7633231,29.5842041
Oicha,2026-06-17,2,0.7633231,29.5842041
Rimba,2026-06-17,3,2.2174444,30.6574722
Rimba,2026-06-17,0,2.2174444,30.6574722
Rwampara,2026-06-17,72,1.4054216,30.3451432
Rwampara,2026-06-17,15,1.4054216,30.3451432
Aru,2026-06-17,2,3.0321244,30.4840084
Aru,2026-06-17,1,3.0321244,30.4840084
Aungba,2026-06-17,1,2.5614733,30.5037489
Aungba,2026-06-17,0,2.5614733,30.5037489
Bambu,2026-06-17,2,-1.0826459,29.2271987
Bambu,2026-06-17,2,-1.0826459,29.2271987
Beni,2026-06-17,5,0.3974023,29.2117178
Beni,2026-06-17,3,0.3974023,29.2117178
Bunia,2026-06-17,97,1.5620529,30.2478844
Bunia,2026-06-17,9,1.5620529,30.2478844
Butembo,2026-06-17,2,0.1249694,29.2919545
Butembo,2026-06-17,2,0.1249694,29.2919545
Damas,2026-06-17,3,2.1109909,30.1069811
Damas,2026-06-17,0,2.1109909,30.1069811
Gethy,2026-06-17,1,1.2221878,30.1667773
Gethy,2026-06-17,0,1.2221878,30.1667773
Goma,2026-06-17,1,-1.6665685,29.225652
Goma,2026-06-17,0,-1.6665685,29.225652
Kalunguta,2026-06-17,1,0.3230854,29.3546773
Kalunguta,2026-06-17,1,0.3230854,29.3546773
Katwa,2026-06-17,7,0.0933492,29.3092446
Katwa,2026-06-17,5,0.0933492,29.3092446
Kilo,2026-06-17,2,1.9815278,30.8687778
Kilo,2026-06-17,0,1.9815278,30.8687778
Komanda,2026-06-17,1,1.3663891,29.9594441
Komanda,2026-06-17,0,1.3663891,29.9594441
Kyondo,2026-06-17,1,0.0067002,29.3972482
Kyondo,2026-06-17,0,0.0067002,29.3972482
Lita,2026-06-17,2,1.6608956,30.3660477
Lita,2026-06-17,0,1.6608956,30.3660477
Mangala,2026-06-17,1,1.0315704,23.8605556
Mangala,2026-06-17,0,1.0315704,23.8605556
Miti-Murhesa,2026-06-17,3,-2.3334398,28.8361439
Miti-Murhesa,2026-06-17,1,-2.3334398,28.8361439
Mongbalu,2026-06-17,47,2.0295097,21.1757928
Mongbalu,2026-06-17,10,2.0295097,21.1757928
nan,2026-06-17,97,-22.5697991,17.0802791
nan,2026-06-17,1,-22.5697991,17.0802791
Nizi,2026-06-17,2,1.8026352,30.3780153
Nizi,2026-06-17,0,1.8026352,30.3780153
Nyakunde,2026-06-17,22,1.534167,30.2478035
Nyakunde,2026-06-17,1,1.534167,30.2478035
Oicha,2026-06-17,2,0.7633231,29.5842041
Oicha,2026-06-17,2,0.7633231,29.5842041
Rwampara,2026-06-17,76,1.4054216,30.3451432
Rwampara,2026-06-17,16,1.4054216,30.3451432
Aru,2026-06-17,3,3.0321244,30.4840084
Aru,2026-06-17,1,3.0321244,30.4840084
Aungba,2026-06-17,1,2.5614733,30.5037489
Aungba,2026-06-17,0,2.5614733,30.5037489
Bambu,2026-06-17,5,-1.0826459,29.2271987
Bambu,2026-06-17,2,-1.0826459,29.2271987
Beni,2026-06-17,5,0.3974023,29.2117178
Beni,2026-06-17,3,0.3974023,29.2117178
Bunia,2026-06-17,123,1.5620529,30.2478844
Bunia,2026-06-17,11,1.5620529,30.2478844
Butembo,2026-06-17,4,0.1249694,29.2919545
Butembo,2026-06-17,2,0.1249694,29.2919545
Damas,2026-06-17,3,2.1109909,30.1069811
Damas,2026-06-17,0,2.1109909,30.1069811
Gethy,2026-06-17,1,1.2221878,30.1667773
Gethy,2026-06-17,0,1.2221878,30.1667773
Goma,2026-06-17,1,-1.6665685,29.225652
Goma,2026-06-17,0,-1.6665685,29.225652
Kalunguta,2026-06-17,1,0.3230854,29.3546773
Kalunguta,2026-06-17,1,0.3230854,29.3546773
Katwa,2026-06-17,11,0.0933492,29.3092446
Katwa,2026-06-17,7,0.0933492,29.3092446
Kilo,2026-06-17,3,1.9815278,30.8687778
Kilo,2026-06-17,1,1.9815278,30.8687778
Komanda,2026-06-17,3,1.3663891,29.9594441
Komanda,2026-06-17,0,1.3663891,29.9594441
Kyondo,2026-06-17,1,0.0067002,29.3972482
Kyondo,2026-06-17,0,0.0067002,29.3972482
Lita,2026-06-17,3,1.6608956,30.3660477
Lita,2026-06-17,0,1.6608956,30.3660477
Logo,2026-06-17,2,2.18092,30.9248399
Logo,2026-06-17,0,2.18092,30.9248399
Mambasa,2026-06-17,2,1.5353366,28.7584826
Mambasa,2026-06-17,1,1.5353366,28.7584826
Mangala,2026-06-17,1,1.0315704,23.8605556
Mangala,2026-06-17,0,1.0315704,23.8605556
Miti-Murhesa,2026-06-17,1,-2.3334398,28.8361439
Miti-Murhesa,2026-06-17,1,-2.3334398,28.8361439
Mongbalu,2026-06-17,64,2.0295097,21.1757928
Mongbalu,2026-06-17,21,2.0295097,21.1757928
nan,2026-06-17,94,-22.5697991,17.0802791
nan,2026-06-17,10,-22.5697991,17.0802791
Nizi,2026-06-17,5,1.8026352,30.3780153
Nizi,2026-06-17,0,1.8026352,30.3780153
Nyakunde,2026-06-17,22,1.534167,30.2478035
Nyakunde,2026-06-17,1,1.534167,30.2478035
Oicha,2026-06-17,2,0.7633231,29.5842041
Oicha,2026-06-17,2,0.7633231,29.5842041
Rimba,2026-06-17,3,2.2174444,30.6574722
Rimba,2026-06-17,0,2.2174444,30.6574722
Rwampara,2026-06-17,86,1.4054216,30.3451432
Rwampara,2026-06-17,18,1.4054216,30.3451432
Aru,2026-06-17,3,3.0321244,30.4840084
Aru,2026-06-17,1,3.0321244,30.4840084
Aungba,2026-06-17,1,2.5614733,30.5037489
Aungba,2026-06-17,0,2.5614733,30.5037489
Bambu,2026-06-17,5,-1.0826459,29.2271987
Bambu,2026-06-17,2,-1.0826459,29.2271987
Beni,2026-06-17,5,0.3974023,29.2117178
Beni,2026-06-17,3,0.3974023,29.2117178
Bunia,2026-06-17,138,1.5620529,30.2478844
Bunia,2026-06-17,14,1.5620529,30.2478844
Butembo,2026-06-17,4,0.1249694,29.2919545
Butembo,2026-06-17,2,0.1249694,29.2919545
Damas,2026-06-17,3,2.1109909,30.1069811
Damas,2026-06-17,0,2.1109909,30.1069811
Gethy,2026-06-17,1,1.2221878,30.1667773
Gethy,2026-06-17,0,1.2221878,30.1667773
Goma,2026-06-17,1,-1.6665685,29.225652
Goma,2026-06-17,0,-1.6665685,29.225652
Kalunguta,2026-06-17,1,0.3230854,29.3546773
Kalunguta,2026-06-17,1,0.3230854,29.3546773
Katwa,2026-06-17,11,0.0933492,29.3092446
Katwa,2026-06-17,7,0.0933492,29.3092446
Kilo,2026-06-17,4,1.9815278,30.8687778
Kilo,2026-06-17,1,1.9815278,30.8687778
Komanda,2026-06-17,3,1.3663891,29.9594441
Komanda,2026-06-17,0,1.3663891,29.9594441
Kyondo,2026-06-17,1,0.0067002,29.3972482
Kyondo,2026-06-17,0,0.0067002,29.3972482
Lita,2026-06-17,4,1.6608956,30.3660477
Lita,2026-06-17,0,1.6608956,30.3660477
Logo,2026-06-17,2,2.18092,30.9248399
Logo,2026-06-17,0,2.18092,30.9248399
Mambasa,2026-06-17,2,1.5353366,28.7584826
Mambasa,2026-06-17,1,1.5353366,28.7584826
Mangala,2026-06-17,1,1.0315704,23.8605556
Mangala,2026-06-17,0,1.0315704,23.8605556
Miti-Murhesa,2026-06-17,3,-2.3334398,28.8361439
Miti-Murhesa,2026-06-17,1,-2.3334398,28.8361439
Mongbalu,2026-06-17,74,2.0295097,21.1757928
Mongbalu,2026-06-17,21,2.0295097,21.1757928
nan,2026-06-17,94,-22.5697991,17.0802791
nan,2026-06-17,10,-22.5697991,17.0802791
Nizi,2026-06-17,5,1.8026352,30.3780153
Nizi,2026-06-17,0,1.8026352,30.3780153
Nyakunde,2026-06-17,24,1.534167,30.2478035
Nyakunde,2026-06-17,1,1.534167,30.2478035
Oicha,2026-06-17,2,0.7633231,29.5842041
Oicha,2026-06-17,2,0.7633231,29.5842041
Rimba,2026-06-17,3,2.2174444,30.6574722
Rimba,2026-06-17,0,2.2174444,30.6574722
Rwampara,2026-06-17,93,1.4054216,30.3451432
Rwampara,2026-06-17,19,1.4054216,30.3451432
Aru,2026-06-17,3,3.0321244,30.4840084
Aru,2026-06-17,1,3.0321244,30.4840084
Aungba,2026-06-17,1,2.5614733,30.5037489
Aungba,2026-06-17,0,2.5614733,30.5037489
Bambu,2026-06-17,5,-1.0826459,29.2271987
Bambu,2026-06-17,2,-1.0826459,29.2271987
Beni,2026-06-17,5,0.3974023,29.2117178
Beni,2026-06-17,3,0.3974023,29.2117178
Bunia,2026-06-17,142,1.5620529,30.2478844
